107353,115503,8150,"ལྷ་ཡི་སྐད་དང་ཀླུ་དང་གནོད་སྦྱིན་སྐད། །གྲུལ་བུམ་དག་དང་མི་ཡི་སྐད་རྣམས་དང་། །འགྲོ་བ་ཀུན་གྱི་སྒྲ་སྣམས་ཇི་ཙམ་པར། །ཐམས་ཅད་སྐད་དུ་བདག་གིས་ཆོས་བསྟན་ཏོ། །"
115503,118756,3253,"འདི་ལྟར། སྟོང་སྙམ། སྟོང་ཉིད་ཀྱིས་གར་ཁྱབ་སེམས་ཅན་གྱིས་ཁྱབ།"
118756,122023,3267,"སེམས་ཅན་གྱིས་གར་ཁྱབ་ཐམས་ཅད་ལས་ཉོན་སྡུག་བསྔལ་གྱིས་ཁྱབ།"
122023,124922,2899,"ལས་ཉོན་སྡུག་བསྔལ་གྱིས་ཁྱབ་པའི་སེམས་ཅན་དེ་དག་ཐམས་ཅད།"
124922,127595,2673,"འོ་ཅག་རྣམས་ཀྱི་ཕ་དང་མར་མ་གྱུར་པ་གཅིག་ཀྱང་མེད་པས།"
127595,130648,3053,"ཕ་མ་བྱེད་པའི་དུས་སུ། ད་ལྟ་རྩ་བའི་ཕ་མ་བཞིན།"
130648,134735,4087,"ཟས་ཀྱི་ཕུད་བྱིན། གོས་ཀྱི་རྩེ་གཡོགས། ཤིན་ཏུ་བྱམས་པའི་སེམས་ཀྱིས་བསྐྱེད་བསྲིངས་བའི་"
134735,136786,2051,"དྲིན་ཆེན་ཤ་སྟག་ཏུ་གྱུར་བ་ཡིན།"
136786,141191,4405,"དེ་ཐམས་ཅད་འདོད་པ་བདེ་བ་འདོད་ཀྱང་། བདེ་བའི་རྒྱུ་ཡང་དག་པའི་ཆོས་ནི་སྒྲུབ་མི་ཤེས།"
141191,144745,3554,"འདོད་པ་སྡུག་བསྔལ་མི་འདོད་ཀྱང་། སྡིག་པ་མི་དགེ་བ་འབའ་ཞིག་ལ་སྤྱོད་པས།"
144745,147319,2574,"ཞེ་འདོད་དང་ལག་ལེན་ཕྱིན་ཅི་ལོག་ཏུ་་་་།"
147319,150557,3238,"རྨི་ལམ་མཚུངས་པ། མ་ཚོགས་གྱུར་བ་སེམས་ཅན་དེ་དག་ཐམས་་་་།"
150557,155383,4826,"མི་ལུས་རིན་པོ་ཆེ་ཐོབ། མཚན་ཉིད་དང་ལྡན་པའི་བླ་མ་དགེ་བའི་བཤེས་གཉེན་གྱིས་རྗེས་སུ་བཟུང་།"
155383,157824,2441,"བླ་མའི་གདམས་པ་ཚུལ་བཞིན་དུ་ཐོབ་པའི་སྐབས་འདིར། "
157824,161197,3373,"ལུང་མ་བསྟན་ལས་དང་། གཏན་གཉིས་གཉིས་ཀྱི་སོ་མཚམས་སུ།"
161197,163660,2463,"སླེབས་པ་ཡིན་པས། འཛིན་པ་གཏད་མེད་ཀྱི་སྒོ་ནས།"
163660,168752,5092,"ལུས་རྟེན་དེ་ཉིད་ཅི་བརྟེན་ནས། ཐོབ་པ་པོར་ཅུང་དམ་པའི་ཆོས་ཡང་དག་པ་ཞིག་བསྒྲུབ་པར་བྱ།"
168752,173381,4629,"སྒྲུབ་པ་དེ་ཡང་། རང་ཉིད་གཅིག་པུའི་དོན་ནི་མ་ཡིན་པ། ནམ་མཁའ་དང་མཉམ་པའི་སེམས་ཅན་ཐམས་ཅད་"
173381,177360,3979,"རྣམ་མཁྱེན་གཏན་བདེའི་ས་ལ་འགོད་པར་ནུས་པ། འཕགས་པ་འཇམ་དཔལ་དབྱངས་དང་།"
177360,181996,4636,"བྱང་ཆུབ་སེམས་དཔའ་སྤྱན་རས་གཟིགས་ལ་སོགས་པའི་སྤྱོད་པ་རྒྱ་མཚོ་ལྟ་བུ་ལ་བསླབ་པར་བགྱིའོ་སྙམ་པ་"
181996,184704,2708,"བསམ་པ་རྒྱ་ཆེ་བ་བྱང་ཆུབ་མཆོག་ཏུ་ཐུགས་སྐྱེད་པ་དང་།"
184704,192454,7750,"ཆོས་གསན་པའི་ཀུན་ཏུ་སྤྱོད་པ་མདོ་རྒྱུད་བསྟན་བཅོས་དྲི་མ་མེད་པ་རྣམས་ནས་ཇི་སྐད་གསུངས་པ་བཞིན་དུ་ལེགས་པར་གསལ་བཏབ་ཏེ་གསན་པར་གནང་བར་ཞུ།"
192454,194444,1990,"གང་གསན་བྱའི་ཆོས་ཀྱི་རིམ་པ་དེ་ལ།"
194444,197232,2788,"དེ་ནས། སྤོང་བ་བསམ་གཏན་པ་ལ་གདམས་པའི་གཏམ་"
197232,199409,2177,"ལམ་རིམ་བདུད་རྩི་སྙིང་པོ་ཞེས་བྱ་བ།"
199409,203800,4391,"ཐམས་ཅད་མཁྱེན་པ་འཇམ་དབྱངས་མཁྱེན་བརྩེ་དབང་པོས་མཛད་པར་གྱུར་བ་དེ་ཉིད་"
203800,207950,4150,"ཀྱི་འགྲེལ་བ་ཚིག་དོན་རབ་གསལ་ཞེས་བྱ་བ་"
207950,210708,2758,"རྩ་འགྲེལ་སྦྲགས་ཏེ་འབུལ་བར་བྱེད་པ་དེ་ལ། སྤྱིར་"
210708,213877,3169,"བདེ་བཞིན་གཤེགས་པ་རྫོགས་པའི་སངས་རྒྱས་ཀྱི་"
213877,217391,3514,"ལུང་དང་རྟོགས་པའི་བསྟན་པ་དེ་ཉིད་ཚུལ་བཞིན་དུ་འཛིན་པར་བྱེད་པ་ལ།"
217391,221680,4289,"ཀློག་པ་ཐོས་བསམ་དང་། སྤོང་བ་བསམ་གཏན་གྱི་སྡེ་གཉིས་སུ་ཡོད་པ་ལས།"
221680,223533,1853,"སྐབས་སུ་བབས་པ་དེ།"
223533,226649,3116,"སྙིགས་མ་ལྔའི་དུས་ཀྱི་སེམས་ཅན་ཐམས་ཅད་ཚེ་ཐུང་།"
226649,227729,1080,"བློ་གྲོས་དབུལ།"
227729,231272,3543,"ཤེས་བྱ་རྒྱ་ཆེན་པོ་ལ་བསམ་པ་མི་ནུས་པ་གང་ཟག་ཐམས་ཅད་"
231272,234706,3434,"ཆོས་ཀྱི་གནད་སྙིང་པོ་གཅིག་ཏུ་བསྡུས་ཏེ་ཉམས་སུ་ལེན་ནས།"
234706,239483,4777,"སྤོང་བ་བསམ་གཏན་གྱི་ཏིང་ངེ་འཛིན་ལ་མཉམ་པར་བཞག་ན་ཁེ་ཆེ་བ་ཡིན་པས། དེ་དག་ལ་"
239483,242110,2627,"ཕན་པར་བྱེད་པའི་གདམས་པའི་གཏམ་"
242110,244280,2170,"སྐྱེས་བུ་གསུམ་གྱི་ལམ་གྱི་རིམ་པ་ཐམས་ཅད་"
244280,246966,2686,"མདོར་བསྡུས་པ་བདུད་རྩི་སྙིང་པོ་ཞེས་བྱ་བ་དེ་ནི།"
246966,251046,4080,"སླར་ཡང་འགྲེལ་བའི་སྒོ་ནས་གསལ་བར་མཛད་པ་འདི་ཉིད་འཆད་པའི་སྐབས་སུ་བབས་པ་ཡིན་ལ།"
251046,254141,3095,"དེ་ལ། དེ་ག་འགྲེལ་བ་གྱི་མཆོད་པར་བརྗོད་པ་ནི།"
254141,255323,1182,"ན་མོ་གུ་རུ་བྷྱཿ"
255323,261623,6300,"དཀྱིལ་འཁོར་རྒྱ་མཚོའི་ཁྱབ་བདག་མཆོག ། དཔལ་ལྡན་བླ་མར་གུས་བཏུད་ནས། ། རང་གིས་ཇི་ལྟར་གདམས་པའི་དོན། ། སླར་ཡང་སྙིང་པོར་དྲིལ་ཏེ་དབྱེ། །"
261623,263793,2170,"ཞེས་པ་སྟེ།"
263793,270197,6404,"བླ་མ་སངས་རྒྱས་བླ་མ་ཆོས། །དེ་བཞིན་བླ་མ་དགེ་འདུན་ཏེ། །ཀུན་གྱི་བྱེད་པོ་བླ་མ་ཡིན། །བླ་མ་དཔལ་ལྡན་རྡོ་རྗེ་འཆང་། །"
270197,272339,2142,"ཞེས་གསུངས་པ་ལྟར་ཕྱོགས་བཅུ་དུས་གསུམ་གྱི་"
272339,276190,3851,"བདེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཡེ་ཤེས་གཅིག་ཏུ་བསྡུས་པའི་བདག་ཉིད།"
276190,279959,3769,"དཔལ་མགོན་བླ་མ་དབྱེར་མི་ཕྱེད་མི་གསལ་ཅན། སངས་རྒྱས་ཀྱི་ཞལ་མཐོང་བ་དང་།"
279959,283809,3850,"ཆོས་ཀྱི་བདུད་རྩི་སྤྱོད་པ་ལ་སྐལ་པ་དམན་པ་ཐམས་ཅད་ལ།"
283809,286242,2433,"དགེ་བའི་བཤེས་གཉེན་གྱི་གཟུགས་སུ་སྤྲུལ་ནས།"
286242,291687,5445,"སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ཀྱིས་སྐྱེ་འགྲོ་ཐམས་ཅད་ཐར་པའི་ལམ་དུ་བཀོད་པ་ལུང་བསྟན་པ་ལྟ་བུ།"
291687,296120,4433,"དེ། བླ་མའི་ཚུལ་དུ་བྱོན་པ། མཚན་ཉིད་དང་ལྡན་པའི་བླ་མ་དགེ་བའི་བཤེས་གཉེན་དེ་ནི།"
296120,299319,3199,"དེ། ཕྱི་ལྟར་དུ་བྱས་ན། དཀོན་མཆོག་གསུམ་ཀུན་འདུས།"
299319,300881,1562,"ནང་ལྟར་དུ་རྩ་གསུམ་ཀུན་འདུས། "
300881,303477,2596,"གསང་བ་ལྟར་དུ་སྐུ་གསུམ་ཀུན་འདུས་ཀྱི་བདག་ཉིད།"
303477,309816,6339,"རིགས་དང་དཀྱིལ་འཁོར་མ་ལུས་པ་ཐམས་ཅད། ཕར་འཕྲོ་བ་དང་། ཚུར་བསྡུ་བ། བླ་མའི་ཐུགས་བདེ་སྟོང་ཡེ་ཤེས་ཆེན་པོའི་རོལ་པ་གཅིག་འདི།"
309816,311959,2143,"གཞན་དུ་མ་ཡིན་པ་ཡིན་པའི་ཆ་ནས།"
311959,313730,1771,"དེ། དཀྱིལ་འཁོར་རྒྱ་མཚོའི་ཁྱབ་བདག་དེ།"
313730,315980,2250,"འདི་ལྟ་བུའི་དཔལ་ལྡན་བླ་མ་དེ་ཉིད་ལ།"
315980,318447,2467,"དཔལ་དང་ལྡན། ཞེས་པ་་་་དེ།"
318447,323513,5066,"དབང་ཕུན་སུམ་ཚོགས་པ་དང་རྟོགས་ཕུན་སུམ་ཚོགས་པའི་ཡོན་ཏན་ཕུན་སུམ་ཚོགས་པ་དང་ལྡན་པས།"
323513,325933,2420,"ངེས་པའི་དོན་དུ་ཡོན་ཏན་ཐམས་ཅད་"
325933,328569,2636,"རྒྱལ་བ་སྲས་དང་བཅས་པ་དང་ཁྱད་པར་མེད་པ།"
328569,331469,2900,"ཟག་པ་མེད་པའི་འབྲས་བུའི་ཡོན་ཏན་ཐམས་ཅད་ཡོངས་སུ་རྫོགས་པ།"
331469,333822,2353,"བཀའ་དྲིན་གྱི་ངོས་ནས་བྱས་ན་སངས་རྒྱས་ལས་ཀྱང་"
333822,335943,2121,"བླ་མར་ཆེ་བ་ཡིན་པ་དེ་ལ། "
335943,340476,4533,"གུས་པས་འདུད་པར་བྱས་ན། གཞན་ཐམས་ཅད་ལའང་མཆོག་གི་མཆོད་པར་གྱུར་བ་ཡིན་པས་"
340476,343541,3065,"དེ་ལ་གུས་བཏུད་ནས། དེ། སྔར།"
343541,348277,4736,"རྩ་བའི་ས་བཅད། ལམ་རིམ་བདུད་རྩི་སྙིང་པོ་ཞེས་བྱ་བ་དེ་ཉིད་སྐུལ་བ་པོས་བསྐུལ་ཏེ།"
348277,352196,3919,"དེ། མཁྱེན་བརྩེ་དབང་པོ་རང་ཉིད་ཀྱིས་ཇི་ལྟར་མཛད་བཞིན་"
352196,354163,1967,"གདམས་པའི་དོན་ཉིད་སླར་ཡང་དེ།"
354163,358763,4600,"ཚིག་དང་དོན་སྙིང་པོར་དྲིལ་ཏེ་འགྲེལ་བ་ཆུང་ངུའི་ཚུལ་གྱིས་དབྱེ་བར་བྱའོ། ཞེས་"
358763,361132,2369,"མཆོད་པར་བརྗོད་པ་དང་བརྩམ་པར་དམ་བཅའ་བའོ།"
361132,362982,1850,"དེ་ནས་བསྟན་བཅོས་འདི་ལ་གསུམ་སྟེ།"
362982,364901,1919,"རྩོམ་པ་ལ་འཇུག་པ་ཀླད་ཀྱི་དོན།"
364901,367707,2806,"བརྩམ་པར་བྱ་བ་གཞུང་གི་དོན། རྩོམ་པར་མཐར་ཕྱིན་པ་"
367707,369968,2261,"མཇུག་གི་དོན་དང་རྣམ་པ་གསུམ་དུ་ཡོད་པ་ལས།"
369968,372105,2137,"དང་པོ་བསྟན་བཅོས་རྩོམ་པ་ལ་འཇུག་པའི་"
372105,374848,2743,"ཐོག་མར་དགེ་བ་ཀླད་ཀྱི་དོན་བཤད་པ་ལ་གཉིས་ཏེ།"
374848,377556,2708,"མཆོད་པར་བརྗོད་པ་དང་། རྩོམ་པར་དམ་བཅའ་བ་"
377556,381121,3565,"གཉིས་སུ་ཡོད་པའི་ནང་ནས། དང་པོ་མཆོད་པར་བརྗོད་པ་དེ་ཉིད་རེད་དུས།"
381121,382965,1844,"སྲས་བཅས་རྒྱལ་བའི་ཡེ་ཤེས་སྐུ། །"
382965,384604,1639,"བཀའ་དྲིན་མཉམ་མེད་བླ་མ་ལ། །"
384604,387424,2820,"ཞེས་སོགས་པ་གིས་མཆོད་པར་མཛད་པ་སྟེ།"
387424,391261,3837,"དེ་ཡང་། སྲས་ཟེར་དུས་བདེ་བཞིན་གཤེགས་པ་རྫོགས་པའི་སངས་རྒྱས་བཅོམ་ལྡན་འདས་"
391261,393708,2447,"དཔལ་མཉམ་མེད་ཤཱཀྱའི་རྒྱལ་པོ་ལྟ་བུ་ཞིག་ཡིན་ན།"
393708,395122,1414,"སྐུ་ཡི་སྲས་དགྲ་ཅན་འཛིན།"
395122,398277,3155,"གསུང་གི་སྲས་ཉན་རང་འཕགས་པའི་ཚོགས་ཐམས་ཅད་དང་།"
398277,400321,2044,"ཐུགས་ཀྱི་སྲས་བྱང་ཆུབ་སེམས་དཔའ་ཡིན་པ།"
400321,403524,3203,"དེ། སྲས་ཐམས་ཅད་ཀྱི་ནས་ནས་མཆོག་ཏུ་གྱུར་བ་གང་ཡིན་ན།"
403524,405971,2447,"སངས་རྒྱས་ཀྱི་གདུང་འཛིན་ཅིང་། དཀོན་མཆོག་གསུམ་གྱི་"
405971,408412,2441,"མཛད་པ་འཕྲིན་ལས་རྒྱུན་མི་ཆད་པ་དང་།"
408412,410870,2458,"ཐེག་པ་ཆེན་པོའི་སྤྱོད་པ་རྒྱ་མཚོ་ལྟ་བུའི་"
410870,414691,3821,"སངས་རྒྱས་ཀྱི་མཛད་པ་ལ་སློབ་པར་བྱེད་པའི་སྲས་ཀྱི་མཆོག་ཏུ་གྱུར་བ་ནི་"
414691,416646,1955,"བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཡིན་ལ།"
416646,418693,2047,"དེ་ལྟ་བུའི་བྱང་ཆུབ་སེམས་དཔའ་དེ་དང་"
418693,420977,2284,"བཅས་པ་སྟེ། ཕྱོགས་བཅུའི་ཞིང་ཁམས་རབ་འབྱམས་ན་"
420977,425013,4036,"རྒྱལ་བ་ཐམས་ཅད། རྡུལ་གཅིག་གི་སྟེང་ན་རྡུལ་རྙེད་ལྟར་དུ་བཞུགས་ཡོད་པ་དེ།"
425013,426848,1835,"སྲས་དང་བཅས་པ་ཐམས་ཅད་ཀྱི་ཐུགས།"
426848,428949,2101,"ཇི་ལྟ་ཇི་བཞིན་མཁྱེན་པའི་ཡེ་ཤེས་དང་། "
428949,430741,1792,"མཁའ་ཁྱབ་ཀྱི་འགྲོ་བ་ཐམས་ཅད་ལ།"
430741,433295,2554,"དམིགས་མེད་བརྩེ་བའི་ཐུགས་རྗེ་ཆེན་པོ་དང་།"
433295,435436,2141,"སེམས་ཅན་ཐམས་ཅད་ཀྱི་དོན་ལ།"
435436,437641,2205,"ཐར་པའི་ལམ་དུ་སྐུལ་པར་འགྱུར་བ་དེ་ལ།"
437641,440448,2807,"དེ་བཞིན་གཤེགས་པ་ནི། སྟོབས་བཅུ། དབང་བཅུ།"
440448,446557,6109,"མི་འཇིགས་པ་བཞི་ལ་མངའ་རྙེད་པས་ན། སེམས་ཅན་གྱི་སངས་རྒྱས་ཀྱིས་སེམས་ཅན་གྱི་དོན་མཛད་པ་ལྟ་བུ་སུས་ཀྱང་མི་ནུས་པས།"
446557,448555,1998,"ནུས་པ་ཕུལ་དུ་ཕྱིན་པ་ཡིན།"
448555,451015,2460,"དེ་ལྟ་བུའི་མཁྱེན་བརྩེ་ནུས་གསུམ་གྱི་ཡེ་ཤེས་འདི་ཉིད་"
451015,453838,2823,"གཅིག་ཏུ་བསྡུས་པའི་གོང་བུ་ལྟ་བུ་གང་རེད་ཟེར་ན།"
453838,457353,3515,"དེ། ཕྱོགས་བཅུ་རྒྱལ་བ་སྲས་དང་བཅས་པའི་དོན་དམ་ཡེ་ཤེས་ཆོས་ཀྱི་སྐུ་"
457353,459437,2084,"བསམ་གྱིས་མི་ཁྱབ་པའི་ངོ་བོ། དེ་ཡང་།"
459437,462121,2684,"ཆོས་ཀྱི་སྐུ། དེ་བཞིན་རང་ངོས་ན།"
462121,465382,3261,"ཁམས་གསུམ་འཁོར་བའི་ས་བོན་དྲུང་ནས་སྤོང་ཟིན་པ་ཡིན་ན་ཡང་། "
465382,468592,3210,"ཆོས་ཀྱི་སྐུ་ཡི། དེ་ཡི་རང་བཞིན་ནམ། དམིགས་མེད་ཐུགས་རྗེ་ཆེན་པོ།"
468592,470127,1535,"གདུལ་བྱ་འདི་རུ་གྱི།"
470127,472457,2330,"ཆེད་དུ་མཐོང་བར་གྱུར་བ་ཡིན་པའི་ཕྱིར་ན།"
472457,473820,1363,"དུས་ངན་སྙིགས་མ་ལྔ།"
473820,475998,2178,"སེམས་ཅན་རྣམས་ཉོན་མོངས་པ་ཇི་ཙམ་རགས།"
475998,477446,1448,"བློ་གྲོས་ཇི་ཙམ་དཀའ།"
477446,479036,1590,"བློ་རྒྱུད་ཆོས་ལས་ཇི་ཙམ་དུ་"
479036,482516,3480,"འགྲོ་དཀའ་ན། སངས་རྒྱས་ཀྱི་ཐུགས་རྗེ་དང་འཕྲིན་ལས་དེ་ཙམ་གྱིས་མྱུར་དུ་"
482516,485234,2718,"གདུལ་བྱའི་ཡུལ་ལ་ལྷག་པར་མཛད་པ་ཆོས་ཉིད་རེད་དུས།"
485234,487863,2629,"དེ། འགྲོ་བ་སེམས་ཅན་རྣམས་ཐམས་ཅད་ཐར་པའི་ལམ་དུ།"
487863,490212,2349,"འགྲོ་བར་བྱ་བའི་ཕྱིར་དུ། དགེ་བའི་བཤེས་གཉེན་དང་"
490212,491245,1033,"ཁྱིམ་པ་དང་། "
491245,492875,1630,"ཐ་ན་བྱ་དང་རིག་དྭགས་དང་། "
492875,495560,2685,"དེ། དག་པའི་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ནམ་མཁའ་དང་།"
495560,499082,3522,"ཤིང་ལས་ཀྱང་ཆོས་ཀྱི་སྒྲ་རྒྱུན་མི་ཆད་པ་སྣང་བ་དེ་ལྟ་བུའི་"
499082,500887,1805,"རང་རང་གི་རིགས་དང་མཐུན་པའི་"
500887,502653,1766,"སྐུར་སྣང་བར་གྱུར་བས།"
502653,505718,3065,"དེ་ཐམས་ཅད་ཀྱིས། ཆོས་བསྟན་པ་དེ་ཐམས་ཅད་མདོར་བསྡུ་ན།"
505718,508789,3071,"འགོག་པ་དང་ལམ་གྱི་བདེན་པ་གཉིས་སུ་བསྡུ་གི་རེད།"
508789,511302,2513,"དེ། ལམ། འགོག་པ་ཟེར་མཁན་འདི་གང་རེད་ཟེར་ན།"
511302,515683,4381,"སེམས་ཅན་ཐམས་ཅད་ཁམས་གསུམ་འཁོར་བར་འཁྱམ་བྱེད་ཀྱི་རྩ་བ་ས་བོན་ལྟ་བུ་འདི།"
515683,517999,2316,"གང་རེད་ཟེར་ན། ལས་དང་ཉོན་མོངས་པ་རེད་དུས།"
517999,519251,1252,"དེ། ལས་ཉོན་གྱི་རྒྱུ།"
519251,522904,3653,"ཁམས་གསུམ་འཁོར་བའི་ས་བོན་འདི་ཕིས་སྤོང་ཟིན་པ་དེ་ལ་འགོག་པ་ཟེར།"
522934,525871,2937,"དེ། འགོག་པའི་གོ་འཕང་འདི་མངོན་སུམ་དུ་ཐོབ་བྱེད་འདི་ལ།"
525884,530000,4116,"དེ། སྐྱེས་བུ་གསུམ་གྱི་ལམ་གྱི་རིམ་པ་རྒྱ་ཆེན་པོ་ཡོད་པ་དེ།"
530023,534715,4692,"དགེ་བའི་བཤེས་གཉེན་རྣམས་ཀྱིས། གསུང་གིས་དངོས་སུ་འདོམས་པར་མཛད་པ་ཡིན་པས་ན།"
534715,536249,1534,"དགེ་བའི་བཤེས་གཉེན་གསུང་འདི།"
536249,538506,2257,"ལམ་གྱི་བདེན་པ་ཡིན་པས། དེ་གྱིས།"
538506,540524,2018,"ལམ་གྱི་བདེན་པ་འདི་ཚུལ་བཞིན་དུ།"
540524,543187,2663,"དགེ་བའི་བཤེས་གཉེན་གྱིས་བསྟན་པ་བཞིན་དུ་ཉམས་སུ་བླང་།"
543187,544794,1607,"ཚུལ་གནས་ཐོས་བསམ་སྒོམ། །"
544794,546432,1638,"སྒོམ་པ་ལ་ནི་རབ་ཏུ་སྦྱོར། །"
546432,548691,2259,"ཞེས་པ་ལྟར་དུ། ཐོས་བསམ་སྒོམ་གསུམ་ཅིག་བྱས་ན།"
548691,553728,5037,"དེ། སྐྱེས་བུ་གསུམ་གྱི་ལམ་གྱི་འབྲས་བུ་ཇི་ལྟ་བ་བཞིན་རང་གི་རྒྱུད་ལ་རང་བཞིན་གྱིས་སྐྱེ་ཡོད་རྒྱུ་རེད། "
553728,555042,1314,"མཐར་ཐུག་འགོག་བདེན་གྱི་"
555042,557287,2245,"འབྲས་བུ་ལ་སྦྱོར་བར་བྱེད་པ་ཡིན་པའི་ཕྱིར་ན།"
557287,559642,2355,"དེ། རྩ་བའི་བླ་མ་འདི་ཉིད་སངས་རྒྱས་ལས་ཀྱང་"
559642,562853,3211,"བཀའ་དྲིན་གྱི་སྒོ་ནས་ཆེས་ཆེར་ལྷག་པས་ན།"
562853,567027,4174,"དེ། ཕྱོགས་བཅུ་དུས་བཞི་ཆོས་ཀྱི་དབྱིངས་རྒྱས་པར་བཞུགས་པའི་རྒྱལ་བའི་སྲས་དང་བཅས་པ་ལས་"
567027,569692,2665,"བླ་མ་ལས་ལྷག་པ་གཅིག་ཀྱང་ཡོད་རྒྱུ་མ་རེད་དུས།"
569692,572695,3003,"དེས་ན། གང་དང་མཉམ་པ་འགའ་ཡང་མེད་པའི་ཕྱིར་ན། "
